id,label,kind,layer,ideology,magnitude,ein,source_url,notes,logo,country,slices,n_slices,communities,community_primary
person_source_local:institute-for-ai-policy-and-strategy:IAPS-P003,Amanda El-Dakhakhni,person,person,,1,32-0839313,https://www.iaps.ai/amanda-el-dakhakhni,"IAPS’s undated profile identifies Amanda El-Dakhakhni as a Director working at the intersection of technology, national security, and public policy. It states that before joining IAPS she advised emerging-technology companies in complex policy environments, and previously held policy and legal roles in the U.S. Senate, U.S. Attorney’s Office, and the White House.",person_source_local:institute-for-ai-policy-and-strategy:IAPS-P003,,all,1,ea,ea
person_source_local:manifund:MF-P004,Barak Gila,person,person,,2,,https://projects.propublica.org/nonprofits/full_text/202432909349300208/IRS990,"Barak Gila is listed in the organization’s 2022 Form 990 as an officer, averaging 1.00 hour per week, with zero reported compensation; in its 2023 Form 990, he is listed as a director on the same reported hours and compensation basis.",person_source_local:manifund:MF-P004,,all,1,ea,ea
person_source_local:coefficient-giving:CG-PE015,Ben Esche,person,person,,1,,https://coefficientgiving.org/team/ben-esche/,"Coefficient Giving’s undated team page identifies Ben Esche as Interim Program Director for Global Catastrophic Risks Capacity Building. It says he joined Coefficient Giving in July 2024 and previously served as Head of Finance at the Effective Ventures Foundation; earlier, he held forensic-accounting roles, most recently with Deloitte in London.",person_source_local:coefficient-giving:CG-PE015,,all,1,ea,ea
person_source_local:center-for-security-and-emerging-technology:CSET-P022,Cara LaPointe,person,person,,1,,https://cset.georgetown.edu/team/,CSET’s undated team page identifies Cara LaPointe as its Director of Analysis.,person_source_local:center-for-security-and-emerging-technology:CSET-P022,,all,1,gov,gov
person_source_local:center-for-security-and-emerging-technology:CSET-P024,Catherine Aiken,person,person,,1,,https://cset.georgetown.edu/team/,"Catherine Aiken is listed on CSET’s team page as Director of Data Science and Research. The page says that before joining CSET as its survey specialist, she was at the University of Maryland; it does not date the page or establish current tenure beyond this source-local listing.",person_source_local:center-for-security-and-emerging-technology:CSET-P024,,all,1,gov,gov
person_source_local:longview-philanthropy:LV-P028,Kaymin Martin-Burnett,person,person,,2,93-2664730,https://www.longview.org/about/kaymin-martin-burnett/,"Longview Philanthropy’s undated team page identifies Kaymin Martin-Burnett as Business Operations Director and says he drives its internal operations, with a focus on technology enablement and cross-functional project management. The page also states that, before joining Longview, he led technology initiatives at GiveWell.",person_source_local:longview-philanthropy:LV-P028,,all,1,,
person_source_local:ea-funds:EF-P027,Matt Fallshaw,person,person,,3,,https://forum.effectivealtruism.org/posts/yYHKRgLk9ufjJZn23/announcing-new-ea-funds-management-teams,"In the October 2018 announcement, Matt Fallshaw was named chair of the Long-Term Future Fund. The post identifies him as Bellroy’s cofounder and Trike Apps’ founder; a December 2018 grant-decision post lists him among that fund’s grant authors.",person_source_local:ea-funds:EF-P027,,all,1,safety|rat,safety
person_source_local:ea-funds:EF-P028,Matt Wage,person,person,,9,47-1988398,https://forum.effectivealtruism.org/posts/yYHKRgLk9ufjJZn23/announcing-new-ea-funds-management-teams,Person identified in EA Funds announcements as a member of both the EA Meta Fund and Long-Term Future Fund management teams in October 2018; a July 2019 announcement says existing member Matt Wage would become Chair of the Long-Term Future Fund.,person_source_local:ea-funds:EF-P028,,all,1,ea|safety,ea
person_source_local:coefficient-giving:CG-PE032,Ryan Fugate,person,person,,2,,https://coefficientgiving.org/team/ryan-fugate/,"Coefficient Giving’s team page identifies Ryan Fugate as Chief of Staff for AI Governance & International Policy, advising the Managing Director, helping steer that team, and owning strategic initiatives. A September 2026 Coefficient Giving announcement credits him with leading work on Project Tailwind to find and fund prospective founders of ambitious AI-safety initiatives; it also describes his ",person_source_local:coefficient-giving:CG-PE032,,all,1,gov,gov
person_source_local:pivotal-research:PIV-P023,Tobias Häberli,person,person,,1,,https://www.pivotal-research.org/about,Pivotal Research’s about page and exact team-profile metadata identify Tobias Häberli as a Co-Director. The supplied sources establish this source-local role but provide no substantive biography or further responsibilities.,person_source_local:pivotal-research:PIV-P023,,all,1,ea|safety,ea
person_source_local:coefficient-giving:CG-PE035,Will Henshall,person,person,,1,,https://coefficientgiving.org/team/will-henshall/,"Coefficient Giving’s undated team page presents Will Henshall as “Program Officer, AI Governance & International Policy” and states that he joined the organization in July 2024. It also reports prior work as an editorial fellow at TIME and an associate consultant at Bain & Company; the page alone does not establish that the displayed Coefficient Giving title is current.",person_source_local:coefficient-giving:CG-PE035,,all,1,,
person_source_local:audacious-project:AP-P006,Adrienne DiCasparro,person,person,,1,,https://www.audaciousproject.org/about,"The Audacious Project’s undated team roster lists Adrienne DiCasparro as Managing Director, Donor Community.",person_source_local:audacious-project:AP-P006,,all,1,,
person_source_local:center-for-security-and-emerging-technology:CSET-P072,Alan Estevez,person,person,,1,,https://cset.georgetown.edu/team/advisory-board,"CSET’s undated Advisory Board page lists Alan Estevez as an Advisory Board Member and describes him as a recognized leader with experience in national security, trade and export controls, defense, aerospace, and semiconductors.",person_source_local:center-for-security-and-emerging-technology:CSET-P072,,all,1,gov,gov
person_source_local:miri:MIRI-P004,Alex Vermeer,person,person,,4,,https://intelligence.org/team/alex-vermeer,"MIRI’s undated profile identifies Alex Vermeer as Chief Operating Officer and describes responsibility for MIRI operations, including strategy and planning, systems and process improvement, staff recruitment, and critical-project management; it says he joined in 2012.",person_source_local:miri:MIRI-P004,,all,1,rat|ea|safety,rat
person_source_local:audacious-project:AP-P007,Alexandra Tillmann,person,person,,1,,https://www.audaciousproject.org/about,"The Audacious Project’s undated team page lists Alexandra Tillmann as Director, Brand and Communications. A TED talk page credits her with hosting a conversation for The Audacious Project.",person_source_local:audacious-project:AP-P007,,all,1,,
person_source_local:longview-philanthropy:LV-P004,Alysha Glenn,person,person,,1,93-2664730,https://www.longview.org/about/alysha-glenn/,"Longview Philanthropy’s undated team bio describes Alysha Glenn as Chief Partnerships Officer, working with philanthropists and overseeing Longview’s advisory, content, and events. The bio also states that she previously founded AG Philanthropy Group and has over 15 years’ experience advising major donors and guiding philanthropic strategy.",person_source_local:longview-philanthropy:LV-P004,,all,1,,
person_source_local:secure-ai-project:SAP-P008,Andrew Doris,person,person,,1,,https://secureaiproject.org/about/,"Secure AI Project identifies Andrew Doris as a Policy Director. Its staff biography states that he previously researched emerging technology and global security at Foreign Policy Analytics, worked on reforming the Federal Select Agent Program as a National Security Fellow on Capitol Hill, and served four years as a U.S. Army officer.",person_source_local:secure-ai-project:SAP-P008,,all,1,rat|gov,rat
person_source_local:secure-ai-project:SAP-P013,Andrew Kane,person,person,,1,,https://secureaiproject.org/team/andrew-kane/,"Secure AI Project identifies Andrew Kane as a Policy Director. Its undated staff biography states that he previously served as Chief of Staff and Head of International Engagement at NIST’s Center for AI Standards and Innovation and held digital-policy roles at the U.S. Department of State, the Information Technology Industry Council, and the U.S. House of Representatives.",person_source_local:secure-ai-project:SAP-P013,,all,1,gov,gov
person_source_local:miri:MIRI-P007,Anna Salamon,person,person,,2,,https://intelligence.org/team/,MIRI’s team page identifies Anna Salamon as a Director; her MIRI profile also lists her as President of the Center for Applied Rationality. The undated first-party pages do not establish current tenure or independently verify the outside role.,person_source_local:miri:MIRI-P007,,all,1,rat|ea|safety,rat
person_source_local:coefficient-giving:CG-PE036,Bastian Stern,person,person,,1,,https://coefficientgiving.org/team/bastian-stern/,Coefficient Giving’s team page identifies Bastian Stern as Senior Program Officer for Global Catastrophic Risks Capacity Building. It states that he has worked with Coefficient Giving since September 2018 and previously was a buy-side analyst on J.P. Morgan Asset Management’s European Equities team.,person_source_local:coefficient-giving:CG-PE036,,all,1,ea|rat,ea
person_source_local:sijbrandij-foundation:SIJ-P002,Ben Zeno,person,person,,1,,https://sijbrandijfoundation.org/team,The Sijbrandij Foundation’s team page lists Ben Zeno under “Foundation Staff” as “Program Officer.”,person_source_local:sijbrandij-foundation:SIJ-P002,,all,1,fund,fund
person_source_local:pivotal-research:PIV-P004,Benjamin Nathan Woden,person,person,,1,,https://find-and-update.company-information.service.gov.uk/company/16440066/filing-history,Source-local person recorded in PIVOTAL RESEARCH LTD’s Companies House filing history as appointed a director on 13 April 2026 and as having that directorship terminated on 30 August 2026.,person_source_local:pivotal-research:PIV-P004,,all,1,safety,safety
person_source_local:far-ai:FA-P054,Bri Treece,person,person,,1,,https://www.far.ai/team,"Listed on FAR.AI’s team page under “Board” as a Board Member. The undated page establishes this source-local board listing only; it does not establish tenure, other affiliations, or authority beyond the stated role.",person_source_local:far-ai:FA-P054,,all,1,,
person_source_local:animal-charity-evaluators:ACE-P005,Charlie Messinger,person,person,,1,36-4684978,https://animalcharityevaluators.org/about/our-team/,"Animal Charity Evaluators’ team page identifies Charlie Messinger as Operations Director, stating that he joined ACE in August 2023 and has a background in product and people management, with an interest in procedural improvement and equitable workplace policies.",person_source_local:animal-charity-evaluators:ACE-P005,,all,1,ea,ea
person_source_local:center-for-security-and-emerging-technology:CSET-P025,Christa Bennett,person,person,,1,,https://cset.georgetown.edu/team/,CSET’s undated team page identifies Christa Bennett as Director of Communications and Strategic Engagement at Georgetown University’s Center for Security and Emerging Technology (CSET); the page does not establish tenure beyond its publication or current status.,person_source_local:center-for-security-and-emerging-technology:CSET-P025,,all,1,gov,gov
person_source_local:audacious-project:AP-P010,Deonta Wortham,person,person,,1,,https://www.audaciousproject.org/about,Listed on The Audacious Project’s undated team page as Chief of Staff; the page does not establish tenure dates or any other affiliation.,person_source_local:audacious-project:AP-P010,,all,1,,
person_source_local:coefficient-giving:CG-PE020,Derek Hopf,person,person,,1,,https://coefficientgiving.org/team/derek-hopf/,"Coefficient Giving’s undated team page identifies Derek Hopf as Chief Operating Officer, leading its Operations team. It states that he previously served there as director of grants management, overseeing grantmaking logistics including financial and legal operations; the page also says he has been with Coefficient since July 2017.",person_source_local:coefficient-giving:CG-PE020,,all,1,,
official_profile_source_local:metr:pip-arnott,Pip Arnott,person,person,,5,,https://metr.org/team/pip-arnott/,"Pip Arnott is identified by METR as Technical Staff, working on evaluation execution and the maintenance of evaluation tooling and infrastructure. Arnott previously studied Human Sciences at the University of Oxford and worked in legislation data modelling at the UK National Archives. METR’s profile also lists Arnott as the bylined author of posts on its Frontier Risk Report and HCAST software-tas",official_profile_source_local:metr:pip-arnott,,all,1,safety,safety
official_profile_source_local:metr:jasmine-dhaliwal,Jasmine Dhaliwal,person,person,,1,,https://metr.org/team/jasmine-dhaliwal/,"Jasmine Dhaliwal is listed by METR as Policy Staff, where she works with Chris Painter on policy-team goals and progress and also supports external engagement and fundraising. METR’s profile says she previously served as Chief of Staff at FutureHouse, where she launched and ran its inaugural postdoctoral fellowship program, and as Chief of Staff at Open Philanthropy; it also describes earlier work",official_profile_source_local:metr:jasmine-dhaliwal,,all,1,safety,safety
person_source_local:schmidt-sciences:SCH-P017,Percy Liang,person,person,,7,,https://www.schmidtsciences.org/person/percy-liang/,"Computer science academic described by Schmidt Sciences as an associate professor at Stanford University and director of the Center for Research on Foundation Models. His work spans machine learning and natural-language processing, including robustness, interpretability, human interaction, learning theory, grounding, semantics, and reasoning; the profile says his current focus is making foundation",person_source_local:schmidt-sciences:SCH-P017,,all,1,safety,safety
person_source_local:govai:GA-P009,Tasha McCauley,person,person,,1,,https://www.governance.ai/people,Tasha McCauley is a technology entrepreneur who was formerly CEO of GeoSim Systems and co-founded Fellow Robots. GovAI lists her on its Board of Directors.,person_source_local:govai:GA-P009,,all,1,safety|gov,safety
person_source_local:sijbrandij-foundation:SIJ-P016,Karen Sijbrandij,person,person,,1,,https://sijbrandijfoundation.org/team,Karen Sijbrandij is listed by the Sijbrandij Foundation as its Treasurer and a Director on its Board of Directors and Officers.,person_source_local:sijbrandij-foundation:SIJ-P016,,all,1,fund,fund
person_source_local:asterisk:AS-P008,Josh Morrison,person,person,,1,,https://projects.propublica.org/nonprofits/full_text/202611279349302441/IRS990,"Josh Morrison served as a director of Obelus Inc. (doing business as Asterisk) during its 2025 tax year. Obelus reported that it published Asterisk, a free magazine of deeply researched articles on policy, science, and emerging technology.",person_source_local:asterisk:AS-P008,,all,1,ea,ea
institution_candidate_source_local:INSTITUTION008-001,LessWrong,project,project,,40,,https://manifund.org/projects/lightcone-infrastructure,"LessWrong is an online discussion platform built and run by Lightcone Infrastructure. In the source’s 2025 fundraiser account, it is presented as a platform for truth-seeking discussion and as part of Lightcone’s work on AI-related public discourse; that year, Lightcone reports work on its codebase, moderation systems, and front-page feed.",institution_candidate_source_local:INSTITUTION008-001,,all,1,safety|ea|rat|fund,safety
institution_candidate_source_local:INSTITUTION008-004,LessOnline,project,project,,1,,https://manifund.org/projects/lightcone-infrastructure,"LessOnline is an annual conference for the blogosphere, run by Lightcone Infrastructure. In the fundraiser’s account of the event, it brought together writers and other participants for activities, sessions, and in-person meetings; the organization reported that its first run in 2024 only broke even, while the subsequent event made a modest profit.",institution_candidate_source_local:INSTITUTION008-004,,all,1,safety|rat,safety
institution_candidate_source_local:INSTITUTION008-011,EA Forum,project,project,,34,,https://www.centreforeffectivealtruism.org/blog/meet-the-team-behind-the-ea-forum,"The EA Forum is an online discussion forum and a Centre for Effective Altruism project. In an October 2019 post, it was described as a platform for open discussion of promising causes, new research, and the EA community. Its technical implementation used a fork of the LessWrong codebase, while its team supported content work, moderation, editing, and cross-posting.",institution_candidate_source_local:INSTITUTION008-011,,all,1,ea|safety,ea
institution_candidate_source_local:INSTITUTION008-012,Safe AI Forum,org,org,,5,,https://saif.org/,"Safe AI Forum (SAIF) is a US 501(c)(3) nonprofit that says it fosters international collaboration to reduce AI risks. Its stated work includes the International Dialogues on AI Safety (IDAIS) event series, AI-governance research, advisory services for mission-aligned nonprofits, and workshops on key topics.",institution_candidate_source_local:INSTITUTION008-012,,all,1,safety,safety
institution_candidate_source_local:INSTITUTION008-016,Founders Pledge Global Catastrophic Risks Fund,project,project,,1,,https://www.founderspledge.com/programs/global-catastrophic-risks-fund,"The Global Catastrophic Risks Fund (GCRF) is a Founders Pledge philanthropic co-funding vehicle focused on reducing the likelihood and consequences of large-scale global catastrophes and improving anticipation of emerging risks. The page describes its grantmaking strategy as supporting neglected, high-impact initiatives, including direct interventions, research, and higher-uncertainty “hits-based”",institution_candidate_source_local:INSTITUTION008-016,,all,1,fund|gov,fund
institution_candidate_source_local:INSTITUTION008-017,Founders Pledge Patient Philanthropy Fund,project,project,,1,,https://www.founderspledge.com/programs/patient-philanthropy-fund,"The Patient Philanthropy Fund (PPF) is a Founders Pledge philanthropic fund for safeguarding humanity’s long-term future. It invests contributions for long-term growth, keeps capital in reserve for exceptional funding opportunities, and makes limited small grants while developing grantmaking capacity.",institution_candidate_source_local:INSTITUTION008-017,,all,1,fund|ea,fund
institution_candidate_source_local:INSTITUTION008-018,Manifund AI Safety Regranting,project,project,,1,,https://manifund.org/about/regranting,"Manifund AI Safety Regranting is a Manifund programme that gives AI-safety regrantors independent budgets to recommend grants using their personal expertise; Manifund reviews recommendations and distributes approved funds. Donors may allocate tax-deductible donations to selected regrantors or directly to projects, while regrantors may identify opportunities through Manifund’s open call or elsewher",institution_candidate_source_local:INSTITUTION008-018,,all,1,fund|safety,fund
institution_candidate_source_local:INSTITUTION008-022,BlueDot Biosecurity,project,project,,1,,https://bluedot.org/courses/biosecurity,"BlueDot Biosecurity is a cohort-based course offered by BlueDot Impact. The course presents a roughly 30-hour introduction to efforts to prevent, detect, and respond to pandemic threats, aimed at helping participants identify ways to contribute. It is offered in intensive or part-time formats, includes reading, writing, and expert-facilitated peer discussions, and provides graduates access to a co",institution_candidate_source_local:INSTITUTION008-022,,all,1,safety|ea,safety
institution_candidate_source_local:INSTITUTION009-002,Nonlinear,org,org,,5,,https://web.archive.org/web/20220831210840id_/https://ftxfuturefund.org/our-grants/,"Nonlinear is an organization listed in the Future Fund’s June 2022 grants database. The database says the Future Fund recommended a $250,000 grant intended to support maintaining a library of high-quality audio content on major global problems and a fund for productivity-enhancing equipment and support staff for people working on important social issues.",institution_candidate_source_local:INSTITUTION009-002,,all,1,safety|ea,safety
institution_candidate_source_local:INSTITUTION009-004,High Impact Athletes,org,org,,1,,https://web.archive.org/web/20220831210840id_/https://ftxfuturefund.org/our-grants/,"High Impact Athletes (HIA) was described in a Future Fund grant listing dated April 2022 as encouraging professional athletes to donate more of their earnings to high-impact charities and causes and to promote a culture of giving among their fans. The listing says Future Fund recommended a $350,000 grant to support that work; it does not establish payment, outcomes, legal form, or current operatio",institution_candidate_source_local:INSTITUTION009-004,,all,1,ea,ea
institution_candidate_source_local:INSTITUTION009-006,Good Judgment Project,project,project,,1,,https://web.archive.org/web/20220831210840id_/https://ftxfuturefund.org/our-grants/,"Good Judgment Project is a source-named forecasting initiative. In a May 2022 Future Fund grants listing, it was the intended beneficiary of a recommended $300,000 grant to produce forecasts on 10 Our World in Data datasets/charts.",institution_candidate_source_local:INSTITUTION009-006,,all,1,,
institution_candidate_source_local:INSTITUTION010-004,Coefficient Giving Biosecurity & Pandemic Preparedness,project,project,,1,,https://coefficientgiving.org/funds/biosecurity-pandemic-preparedness/,"Coefficient Giving’s Biosecurity & Pandemic Preparedness fund supports research, technology, and policy initiatives intended to prevent and mitigate catastrophic biological risks, particularly risks associated with advanced technology. The page reports more than 140 grants and more than $290 million given, and describes grantee work on respiratory protection, pathogen detection and disinfection te",institution_candidate_source_local:INSTITUTION010-004,,all,1,fund|gov,fund
institution_candidate_source_local:INSTITUTION010-005,Coefficient Giving Forecasting,project,project,,1,,https://coefficientgiving.org/funds/forecasting/,"Coefficient Giving’s Forecasting Fund was a grantmaking programme focused on expanding quantitative, probabilistic forecasting, particularly for decision-making on AI, biotechnology, and other high-stakes risks. The page states that the fund was no longer active as of March 30 and would remain online through the end of 2026 as a record; it reports 30+ grants and $50+ million given. Its supported w",institution_candidate_source_local:INSTITUTION010-005,,all,1,fund|gov,fund
institution_candidate_source_local:INSTITUTION011-003,Situational Awareness LP,org,org,,1,,https://situationalawarenesslp.com/about,"Situational Awareness LP (SALP) is a San Francisco-based investment advisor founded by Leopold Aschenbrenner in 2024. According to its website, it invests in companies developing AI technology and in companies it believes may be positively or negatively affected by AI, using research on technological developments and economic analysis to inform its investment search.",institution_candidate_source_local:INSTITUTION011-003,,all,1,safety|fund,safety
institution_candidate_source_local:INSTITUTION012-001,MASK Benchmark,project,project,,2,,https://www.mask-benchmark.ai/,"The MASK Benchmark is a 2025 research benchmark and large-scale human-collected dataset intended to measure honesty in large language models directly and distinguish it from accuracy. Its accompanying work reports benchmark results across diverse LLMs, including that larger models showed higher accuracy without becoming more honest, and that representation-engineering interventions could improve h",institution_candidate_source_local:INSTITUTION012-001,,all,1,,
institution_candidate_source_local:INSTITUTION012-004,BashArena,project,project,,2,,https://www.bash-arena.com/,"BashArena is a ControlArena setting for studying AI-control techniques in security-critical, highly privileged Linux administration and infrastructure environments. It provides 637 generated main tasks, four simulated sabotage objectives, and evaluation materials for testing task completion, undetected sabotage, and monitoring-based detection.",institution_candidate_source_local:INSTITUTION012-004,,all,1,,
institution_candidate_source_local:INSTITUTION012-005,Checks and Balances to Empower Citizens,project,project,,1,,https://checks-and-balances.ai/,"Checks and Balances to Empower Citizens is a joint Effective Institutions Project–Collective Intelligence Project request-for-proposals initiative seeking to fund researchers, builders, technologists, and advocates designing institutional infrastructure for an AI-era democracy. Its RFP solicits proposed work on checks on government and corporate power, epistemics and coordination, and foundational",institution_candidate_source_local:INSTITUTION012-005,,all,1,gov,gov
institution_candidate_source_local:INSTITUTION012-006,Algorithmic Alignment Group,org,org,,1,,https://algorithmicalignment.csail.mit.edu/,"The Algorithmic Alignment Group is a research group at MIT CSAIL, headed by Dylan Hadfield-Menell and working within the Embodied Intelligence Group. Its stated aim is to develop conceptual understanding, algorithmic techniques, and policies intended to make AI safer and socially beneficial, with interdisciplinary research on human–AI interaction.",institution_candidate_source_local:INSTITUTION012-006,,all,1,safety,safety
institution_candidate_source_local:INSTITUTION013-001,AI2050,project,project,,1,,https://www.schmidtsciences.org/2025-ai2050-fellows-announcement/,"AI2050 is a Schmidt Sciences program, launched in 2022, that funds researchers’ proposed projects intended to help AI create benefits for humanity by 2050. In its November 5, 2025 announcement, Schmidt Sciences described its fourth fellowship cohort and said fellows would receive funding over the following three years; the program also offered support for exceptional computational needs and enable",institution_candidate_source_local:INSTITUTION013-001,,all,1,,
institution_candidate_source_local:INSTITUTION013-002,Clean Air Task Force,org,org,,1,,https://www.givingwhatwecan.org/charities/clean-air-task-force,"Giving What We Can describes Clean Air Task Force (CATF) as a climate research and advocacy organization whose program promotes technical and policy change toward a zero-carbon energy system across electricity, transport, and industry. The page says CATF works to reduce emissions and advance durable climate solutions through policy advocacy, research, legal advocacy and litigation, assessment of l",institution_candidate_source_local:INSTITUTION013-002,,all,1,ea,ea
institution_candidate_source_local:INSTITUTION013-004,Giving What We Can 10% Pledge,project,project,,1,,https://www.givingwhatwecan.org/pledge,Giving What We Can’s 🔸10% Pledge is a public commitment to give at least 10% of income to organisations a participant believes can most effectively improve others’ lives. The source says the pledge was initiated by Giving What We Can in 2009 as the “Giving What We Can Pledge”; participants choose charities and can report and track their giving through a personal pledge dashboard.,institution_candidate_source_local:INSTITUTION013-004,,all,1,fund|ea,fund
institution_candidate_source_local:INSTITUTION015-001,AI Village,project,project,,2,,https://theaidigest.org/,AI Village is an AI Digest demo project presented as a setting for watching frontier AI systems interact with one another and the world. AI Digest’s April 2025 introduction says it gave four AI agents a computer and group chat with the goal of raising as much money for charity as possible; later site posts describe observations and lessons from running frontier agents on open-ended real-world goal,institution_candidate_source_local:INSTITUTION015-001,,all,1,,
institution_candidate_source_local:INSTITUTION015-002,"Introduction to AI Safety, Ethics, and Society",project,project,,1,,https://www.aisafetybook.com/,"Introduction to AI Safety, Ethics, and Society is a course and associated 2024 textbook developed by Dan Hendrycks. According to its website, it provides an accessible, interdisciplinary introduction to AI safety for students, practitioners, and others, covering technical safety challenges, societal-scale risks, safety engineering, complex systems, collective-action problems, and AI governance. Th",institution_candidate_source_local:INSTITUTION015-002,,all,1,,
institution_candidate_source_local:INSTITUTION005-002,Security Level 5,org,org,,1,,https://www.matsprogram.org/mentor/thiergart,"Security Level 5 (SL5) is an AI security technology lab founded by Lisa Thiergart. In an undated MATS mentor profile, it is described as seeking to give frontier AI labs technical and strategic options to secure core internal operations against priority nation-state attacks; the profile says its team developed an SL5 Standard and was prototyping mock SL5 datacenters with frontier AI labs.",institution_candidate_source_local:INSTITUTION005-002,,all,1,safety,safety
institution_candidate_source_local:INSTITUTION005-003,Shrimp Welfare Project,org,org,,1,,https://animalcharityevaluators.org/recommended-charities/,"Shrimp Welfare Project (SWP) is an animal-welfare organization focused on farmed shrimps in Central and South America, Southeast Asia, and India. In Animal Charity Evaluators’ 2026 recommended-charities snapshot, SWP’s approach is direct collaboration with farmers to implement humane stunning, improve water quality, and reduce stocking density.",institution_candidate_source_local:INSTITUTION005-003,,all,1,ea,ea
institution_candidate_source_local:INSTITUTION005-004,Aquatic Life Institute,org,org,,1,,https://animalcharityevaluators.org/recommended-charities/,"Aquatic Life Institute (ALI) is an animal-welfare organization that, according to Animal Charity Evaluators’ 2026 recommended-charities page, works globally to improve the welfare of farmed and wild-caught aquatic animals through stakeholder outreach, policy reform, and coalition building.",institution_candidate_source_local:INSTITUTION005-004,,all,1,ea,ea
institution_candidate_source_local:INSTITUTION005-005,Legal Priorities Project,org,org,,4,,https://ftxfuturefund.org/our-grants/,"Legal Priorities Project was described in a June 2022 Future Fund grants listing as a longtermist legal research and field-building organization. The listing records support for its research and outreach, including hires and a summer institute for non-US law students in Oxford.",institution_candidate_source_local:INSTITUTION005-005,,all,1,ea|gov,ea
institution_candidate_source_local:INSTITUTION005-006,Manifold for Charity Inc,org,org,,6,,https://projects.propublica.org/nonprofits/full_text/202533209349300258/IRS990,"Manifold for Charity Inc is a California 501(c)(3) corporation formed in 2022. In its 2024 Form 990, it describes its Manifund activities as developing funding systems and software to support projects in AI safety and effective altruism, particularly projects it says institutional donors may overlook. The return reports grantmaking, a regranting model in which donors delegate grant budgets to inde",institution_candidate_source_local:INSTITUTION005-006,,all,1,ea,ea
institution_candidate_source_local:INSTITUTION006-002,Manifold Markets,org,org,,7,,https://web.archive.org/web/20220831210840id_/https://ftxfuturefund.org/our-grants/,"Manifold Markets was listed in a May 2022 Future Fund grant database as the intended builder of a charity prediction market, described as an experiment to enable effective forecasters to direct altruistic donations.",institution_candidate_source_local:INSTITUTION006-002,,all,1,rat,rat
institution_candidate_source_local:INSTITUTION006-006,1Day Sooner,org,org,,3,,https://web.archive.org/web/20220831210840id_/https://ftxfuturefund.org/our-grants/,"1Day Sooner is an organization whose pandemic-preparedness work, as described in a June 2022 Future Fund grant listing, included advocacy for advance market purchase commitments and a global pandemic insurance fund, and collaboration on challenge studies.",institution_candidate_source_local:INSTITUTION006-006,,all,1,ea,ea
official_profile_source_local:metr:megan-kinniment,Megan Kinniment,person,person,,13,,https://metr.org/team/megan-kinniment/,"Megan Kinniment is a METR researcher and technical staff member who, according to her METR profile, leads the organization’s benchmark-creation effort. She has a physics background and a master’s degree from the University of Oxford, and previously worked with the Center on Long-Term Risk, the Future of Humanity Institute, and 1DaySooner.",official_profile_source_local:metr:megan-kinniment,,all,1,safety|ea|rat,safety
institution_candidate_source_local:INSTITUTION008-005,Inkhaven,project,project,,1,,https://manifund.org/projects/lightcone-infrastructure,Inkhaven was a Lightcone-organized writing residency at Lighthaven in which participants gathered for a month to write a blog post each day. The fundraiser describes 41 writers paying to participate and characterizes the program as combining Lightcone’s online publishing infrastructure with the physical venue; it also reports that the residency came close to covering its labor and venue costs thro,institution_candidate_source_local:INSTITUTION008-005,,all,1,rat,rat
institution_candidate_source_local:INSTITUTION008-015,SFF Speculation Grants,project,project,,1,,https://survivalandflourishing.fund/speculation-grants,"SFF Speculation Grants is an SFF program for expedited grants outside its S-Process grant-recommendation process. Speculators recommend grants within assigned budgets; requests remain subject to later S-Process evaluation, and the program describes grants as intended for time-sensitive funding needs rather than establishing recipients’ actual activities.",institution_candidate_source_local:INSTITUTION008-015,,all,1,fund|safety,fund
institution_candidate_source_local:INSTITUTION008-021,BlueDot Frontier AI Governance,project,project,,1,,https://bluedot.org/courses/ai-governance,"BlueDot’s Frontier AI Governance is a free, cohort-based online course designed to help participants assess evidence, compare governance strategies, and develop a plan to contribute to the governance of frontier AI. The course comprises six units of readings, exercises, and facilitated live discussions, covering evidence assessment, institutions, competing strategies, proposal testing, debate, and",institution_candidate_source_local:INSTITUTION008-021,,all,1,safety|ea,safety
institution_candidate_source_local:INSTITUTION011-008,MINT Lab,org,org,,1,,https://mintresearch.org/,"MINT Lab (Machine Intelligence and Normative Theory) is a research lab that, according to its website, uses philosophical and computational research to address the AI transition and institutional design aimed at preserving liberal-democratic values. Its stated research projects examine AI normative competence, governance of language-model agents, and political philosophy in the context of increasi",institution_candidate_source_local:INSTITUTION011-008,,all,1,safety,safety
institution_candidate_source_local:NODE016-001,Center on Long-Term Risk,org,org,,5,,https://www.givingwhatwecan.org/charities/center-on-long-term-risk,"Giving What We Can describes the Center on Long-Term Risk’s AI Safety Research and Field Building program as addressing worst-case AI risks through research, grant identification, and field building. The page says CLR conducts interdisciplinary research, makes and recommends grants through the CLR Fund, and builds a community through seminars, fellowships, and career coaching.",institution_candidate_source_local:NODE016-001,,all,1,safety,safety
institution_candidate_source_local:NODE016-002,Against Malaria Foundation,org,org,,1,,https://www.givingwhatwecan.org/charities/against-malaria-foundation,"Giving What We Can’s undated charity profile describes Against Malaria Foundation (AMF) as an organization focused on preventing malaria in low-income countries by funding long-lasting insecticidal bednets, working with distribution partners to promote their use, and tracking and reporting net use and impact. The profile also describes purchasing and distributing nets in high-need areas, monitorin",institution_candidate_source_local:NODE016-002,,all,1,ea,ea
